specimen_id,material,morphology,run_id,indenter,X_contact_mm,repetition_index,force_low_target_n,force_high_target_n,force_low_actual_n,force_high_actual_n,region_index,region_start_normalized,region_end_normalized,delta_rms_DN,median_delta_rms_DN,is_peak_region
solaris_angled_opt_02,solaris,angled_opt,run_0008,sphere_10mm,11.0,3,2.0,15.0,2.556492567062378,14.96097469329834,2,0.16666666666666666,0.3333333333333333,7.006145676705259,7.0206065920207905,True
solaris_angled_opt_02,solaris,angled_opt,run_0008,sphere_10mm,11.0,3,2.0,15.0,2.556492567062378,14.96097469329834,3,0.3333333333333333,0.5,6.449722549285741,6.550380551039569,False
solaris_angled_opt_02,solaris,angled_opt,run_0008,sphere_10mm,11.0,3,2.0,15.0,2.556492567062378,14.96097469329834,4,0.5,0.6666666666666666,3.001217959699983,3.0500453844114443,False
solaris_angled_opt_02,solaris,angled_opt,run_0008,sphere_10mm,11.0,3,2.0,15.0,2.556492567062378,14.96097469329834,5,0.6666666666666666,0.8333333333333333,2.4623811192244838,2.5647610764276374,False
solaris_angled_opt_02,solaris,angled_opt,run_0008,sphere_10mm,11.0,3,2.0,15.0,2.556492567062378,14.96097469329834,6,0.8333333333333333,1.0,1.9821578675305283,2.3448748961568397,False
solaris_angled_opt_02,solaris,angled_opt,run_0009,sphere_10mm,11.0,4,2.0,15.0,2.5504114627838135,15.002013206481934,1,0.0,0.16666666666666666,3.5347666790289343,3.7571107045596146,False
solaris_angled_opt_02,solaris,angled_opt,run_0009,sphere_10mm,11.0,4,2.0,15.0,2.5504114627838135,15.002013206481934,2,0.16666666666666666,0.3333333333333333,7.0206065920207905,7.0206065920207905,True
solaris_angled_opt_02,solaris,angled_opt,run_0009,sphere_10mm,11.0,4,2.0,15.0,2.5504114627838135,15.002013206481934,3,0.3333333333333333,0.5,5.474681415368721,6.550380551039569,False
solaris_angled_opt_02,solaris,angled_opt,run_0009,sphere_10mm,11.0,4,2.0,15.0,2.5504114627838135,15.002013206481934,4,0.5,0.6666666666666666,2.795726775182047,3.0500453844114443,False
solaris_angled_opt_02,solaris,angled_opt,run_0009,sphere_10mm,11.0,4,2.0,15.0,2.5504114627838135,15.002013206481934,5,0.6666666666666666,0.8333333333333333,2.5039867726062317,2.5647610764276374,False
solaris_angled_opt_02,solaris,angled_opt,run_0009,sphere_10mm,11.0,4,2.0,15.0,2.5504114627838135,15.002013206481934,6,0.8333333333333333,1.0,1.8017141780611643,2.3448748961568397,False
solaris_angled_opt_02,solaris,angled_opt,run_0010,sphere_10mm,11.0,5,2.0,15.0,2.022294759750366,14.983877182006836,1,0.0,0.16666666666666666,3.7571107045596146,3.7571107045596146,False
solaris_angled_opt_02,solaris,angled_opt,run_0010,sphere_10mm,11.0,5,2.0,15.0,2.022294759750366,14.983877182006836,2,0.16666666666666666,0.3333333333333333,7.478077948124155,7.0206065920207905,True
solaris_angled_opt_02,solaris,angled_opt,run_0010,sphere_10mm,11.0,5,2.0,15.0,2.022294759750366,14.983877182006836,3,0.3333333333333333,0.5,6.550380551039569,6.550380551039569,False
solaris_angled_opt_02,solaris,angled_opt,run_0010,sphere_10mm,11.0,5,2.0,15.0,2.022294759750366,14.983877182006836,4,0.5,0.6666666666666666,3.0500453844114443,3.0500453844114443,False
solaris_angled_opt_02,solaris,angled_opt,run_0010,sphere_10mm,11.0,5,2.0,15.0,2.022294759750366,14.983877182006836,5,0.6666666666666666,0.8333333333333333,2.5647610764276374,2.5647610764276374,False
solaris_angled_opt_02,solaris,angled_opt,run_0010,sphere_10mm,11.0,5,2.0,15.0,2.022294759750366,14.983877182006836,6,0.8333333333333333,1.0,2.3448748961568397,2.3448748961568397,False
solaris_angled_opt_02,solaris,angled_opt,run_0011,sphere_10mm,22.0,1,2.0,15.0,1.4575140476226807,14.518654823303223,1,0.0,0.16666666666666666,2.603934717839416,2.603934717839416,False
